league,player_id,salary,season,season_end,season_start,team
NBA,gillke01,"3,800,000 ",1996-97,1997,1996,New Jersey Nets
NBA,gillke01,"4,400,000 ",1997-98,1998,1997,New Jersey Nets
NBA,gillke01,"5,000,000 ",1998-99,1999,1998,New Jersey Nets
NBA,gillke01,"5,600,000 ",1999-00,2000,1999,New Jersey Nets
NBA,gillke01,"7,000,000 ",2000-01,2001,2000,New Jersey Nets
NBA,gillke01,"1,538,000 ",2001-02,2002,2001,Miami Heat
NBA,gillke01,"1,030,000 ",2002-03,2003,2002,Minnesota Timberwolves
NBA,gillke01,"1,070,000 ",2003-04,2004,2003,Chicago Bulls
NBA,gillke01,"912,195 ",2004-05,2005,2004,Milwaukee Bucks
NBA,gillebe01,"100,000 ",1988-89,1989,1988,Sacramento Kings
NBA,gilliar01,"700,000 ",1987-88,1988,1987,Phoenix Suns
NBA,gilliar01,"900,000 ",1988-89,1989,1988,Phoenix Suns
NBA,gilliar01,"1,100,000 ",1989-90,1990,1989,Charlotte Hornets
NBA,gilliar01,"1,200,000 ",1990-91,1991,1990,Philadelphia 76ers
NBA,gilliar01,"1,350,000 ",1991-92,1992,1991,Philadelphia 76ers
NBA,gilliar01,"2,300,000 ",1992-93,1993,1992,Philadelphia 76ers
NBA,gilliar01,"1,200,000 ",1993-94,1994,1993,New Jersey Nets
NBA,gilliar01,"1,560,000 ",1994-95,1995,1994,New Jersey Nets
NBA,gilliar01,"1,920,000 ",1995-96,1996,1995,New Jersey Nets
NBA,gilliar01,"2,317,000 ",1996-97,1997,1996,Milwaukee Bucks
NBA,gilliar01,"2,780,400 ",1997-98,1998,1997,Milwaukee Bucks
NBA,gilliar01,"3,244,000 ",1998-99,1999,1998,Milwaukee Bucks
NBA,gilliar01,"3,707,200 ",1999-00,2000,1999,Orlando Magic
NBA,gilliar01,"312,000 ",1999-00,2000,1999,Utah Jazz
NBA,gilmoar01,"600,000 ",1984-85,1985,1984,San Antonio Spurs
NBA,gilmoar01,"669,000 ",1985-86,1986,1985,San Antonio Spurs
NBA,gilmoar01,"863,000 ",1987-88,1988,1987,Boston Celtics
NBA,ginobma01,"1,325,000 ",2002-03,2003,2002,San Antonio Spurs
NBA,ginobma01,"1,457,500 ",2003-04,2004,2003,San Antonio Spurs
NBA,ginobma01,"6,603,500 ",2004-05,2005,2004,San Antonio Spurs
NBA,ginobma01,"7,428,937 ",2005-06,2006,2005,San Antonio Spurs
NBA,ginobma01,"8,254,375 ",2006-07,2007,2006,San Antonio Spurs
NBA,ginobma01,"9,079,811 ",2007-08,2008,2007,San Antonio Spurs
NBA,ginobma01,"9,905,248 ",2008-09,2009,2008,San Antonio Spurs
NBA,ginobma01,"10,728,130 ",2009-10,2010,2009,San Antonio Spurs
NBA,ginobma01,"11,854,584 ",2010-11,2011,2010,San Antonio Spurs
NBA,ginobma01,"12,981,038 ",2011-12,2012,2011,San Antonio Spurs
NBA,ginobma01,"14,107,492 ",2012-13,2013,2012,San Antonio Spurs
NBA,ginobma01,"7,500,000 ",2013-14,2014,2013,San Antonio Spurs
NBA,ginobma01,"7,000,000 ",2014-15,2015,2014,San Antonio Spurs
NBA,ginobma01,"2,814,000 ",2015-16,2016,2015,San Antonio Spurs
NBA,ginobma01,"14,000,000 ",2016-17,2017,2016,San Antonio Spurs
NBA,ginobma01,"2,500,000 ",2017-18,2018,2017,San Antonio Spurs
NBA,giricgo01,"1,400,000 ",2002-03,2003,2002,Memphis Grizzlies
NBA,giricgo01,"1,540,000 ",2003-04,2004,2003,Orlando Magic
NBA,giricgo01,"4,000,000 ",2004-05,2005,2004,Utah Jazz
NBA,giricgo01,"4,000,000 ",2005-06,2006,2005,Utah Jazz
NBA,giricgo01,"4,000,000 ",2006-07,2007,2006,Utah Jazz
NBA,giricgo01,"4,000,000 ",2007-08,2008,2007,Philadelphia 76ers
NBA,gladnmi01,"248,263 ",2011-12,2012,2011,Miami Heat
NBA,glassge01,"575,000 ",1990-91,1991,1990,Minnesota Timberwolves
NBA,glassge01,"705,000 ",1991-92,1992,1991,Minnesota Timberwolves
NBA,glassge01,"903,000 ",1992-93,1993,1992,Detroit Pistons
NBA,glassge01,"475,000 ",1995-96,1996,1995,New Jersey Nets
NBA,gloucge01,"175,000 ",1985-86,1986,1985,Phoenix Suns
NBA,glovedi01,"893,400 ",1999-00,2000,1999,Atlanta Hawks
NBA,glovedi01,"960,480 ",2000-01,2001,2000,Atlanta Hawks
NBA,glovedi01,"1,027,440 ",2001-02,2002,2001,Atlanta Hawks
NBA,glovedi01,"1,584,312 ",2002-03,2003,2002,Atlanta Hawks
NBA,glovedi01,"1,000,000 ",2003-04,2004,2003,Atlanta Hawks
NBA,glovedi01,"163,085 ",2005-06,2006,2005,Houston Rockets
NBA,glynian01,"161,061 ",2006-07,2007,2006,Seattle SuperSonics
NBA,gminsmi01,"350,000 ",1984-85,1985,1984,New Jersey Nets
NBA,gminsmi01,"700,000 ",1985-86,1986,1985,New Jersey Nets
NBA,gminsmi01,"675,000 ",1987-88,1988,1987,Philadelphia 76ers
NBA,gminsmi01,"675,000 ",1988-89,1989,1988,Philadelphia 76ers
NBA,gminsmi01,"1,700,000 ",1989-90,1990,1989,Philadelphia 76ers
NBA,gminsmi01,"1,650,000 ",1990-91,1991,1990,Charlotte Hornets
NBA,gminsmi01,"1,850,000 ",1991-92,1992,1991,Charlotte Hornets
NBA,gminsmi01,"1,415,000 ",1992-93,1993,1992,Charlotte Hornets
NBA,gminsmi01,"1,850,000 ",1993-94,1994,1993,Charlotte Hornets
NBA,gminsmi01,"1,000,000 ",1994-95,1995,1994,Milwaukee Bucks
NBA,goberru01,"1,078,800 ",2013-14,2014,2013,Utah Jazz
NBA,goberru01,"1,127,400 ",2014-15,2015,2014,Utah Jazz
NBA,goberru01,"1,175,880 ",2015-16,2016,2015,Utah Jazz
NBA,goberru01,"2,121,288 ",2016-17,2017,2016,Utah Jazz
NBA,goberru01,"21,974,719 ",2017-18,2018,2017,Utah Jazz
NBA,godfrda01,"100,000 ",1991-92,1992,1991,Minnesota Timberwolves
NBA,goldwan01,"250,000 ",1996-97,1997,1996,Charlotte Hornets
NBA,goldwan01,"330,000 ",1997-98,1998,1997,Denver Nuggets
NBA,goldwan01,"139,925 ",2002-03,2003,2002,San Antonio Spurs
NBA,goldwan01,"116,713 ",2004-05,2005,2004,Milwaukee Bucks
NBA,goldwan01,"74,652 ",2005-06,2006,2005,Los Angeles Clippers
NBA,gomesry01,"428,762 ",2005-06,2006,2005,Boston Celtics
NBA,gomesry01,"664,209 ",2006-07,2007,2006,Boston Celtics
NBA,gomesry01,"770,610 ",2007-08,2008,2007,Minnesota Timberwolves
NBA,gomesry01,"3,650,000 ",2008-09,2009,2008,Minnesota Timberwolves
NBA,gomesry01,"3,867,500 ",2009-10,2010,2009,Minnesota Timberwolves
NBA,gomesry01,"4,000,000 ",2010-11,2011,2010,Los Angeles Clippers
NBA,gomesry01,"4,000,000 ",2011-12,2012,2011,Los Angeles Clippers
NBA,gomesry01,"4,000,000 ",2012-13,2013,2012,Los Angeles Clippers
NBA,gomesry01,"1,186,459 ",2013-14,2014,2013,Oklahoma City Thunder
NBA,gondrgr01,"125,000 ",1988-89,1989,1988,Los Angeles Clippers
NBA,goodedr01,"2,794,920 ",2002-03,2003,2002,Memphis Grizzlies
NBA,goodedr01,"3,004,560 ",2003-04,2004,2003,Orlando Magic
NBA,goodedr01,"3,214,080 ",2004-05,2005,2004,Cleveland Cavaliers
NBA,goodedr01,"4,065,811 ",2005-06,2006,2005,Cleveland Cavaliers
NBA,goodedr01,"6,645,402 ",2006-07,2007,2006,Cleveland Cavaliers
NBA,goodedr01,"6,453,416 ",2007-08,2008,2007,Chicago Bulls
NBA,goodedr01,"7,151,183 ",2008-09,2009,2008,Sacramento Kings
NBA,goodedr01,"4,500,000 ",2009-10,2010,2009,Los Angeles Clippers
NBA,goodedr01,"5,760,000 ",2010-11,2011,2010,Milwaukee Bucks
NBA,goodedr01,"6,226,200 ",2011-12,2012,2011,Milwaukee Bucks
NBA,goodedr01,"6,687,400 ",2012-13,2013,2012,Milwaukee Bucks
NBA,goodedr01,"6,680,000 ",2014-15,2015,2014,Milwaukee Bucks
NBA,goodedr01,"1,448,000 ",2014-15,2015,2014,Washington Wizards
NBA,goodedr01,"3,300,000 ",2015-16,2016,2015,Washington Wizards
NBA,goodrst01,"4,529 ",1999-00,2000,1999,Philadelphia 76ers
NBA,goodrst01,"465,850 ",2001-02,2002,2001,New Jersey Nets
NBA,goodwar01,"1,064,400 ",2013-14,2014,2013,Phoenix Suns
NBA,goodwar01,"1,112,280 ",2014-15,2015,2014,Phoenix Suns
NBA,goodwar01,"1,160,160 ",2015-16,2016,2015,Phoenix Suns
NBA,goodwar01,"2,094,089 ",2016-17,2017,2016,Phoenix Suns
NBA,goodwar01,"194,494 ",2016-17,2017,2016,Brooklyn Nets
NBA,goodwar01,"95,600 ",2016-17,2017,2016,New Orleans Pelicans
NBA,gordoaa01,"3,992,040 ",2014-15,2015,2014,Orlando Magic
NBA,gordoaa01,"4,171,680 ",2015-16,2016,2015,Orlando Magic
NBA,gordoaa01,"4,351,320 ",2016-17,2017,2016,Orlando Magic
NBA,gordoaa01,"5,504,420 ",2017-18,2018,2017,Orlando Magic
NBA,gordobe01,"3,358,320 ",2004-05,2005,2004,Chicago Bulls
NBA,gordobe01,"3,610,200 ",2005-06,2006,2005,Chicago Bulls
NBA,gordobe01,"3,862,080 ",2006-07,2007,2006,Chicago Bulls
NBA,gordobe01,"4,881,669 ",2007-08,2008,2007,Chicago Bulls
NBA,gordobe01,"6,404,750 ",2008-09,2009,2008,Chicago Bulls
NBA,gordobe01,"10,000,000 ",2009-10,2010,2009,Detroit Pistons
NBA,gordobe01,"10,800,000 ",2010-11,2011,2010,Detroit Pistons
NBA,gordobe01,"11,600,000 ",2011-12,2012,2011,Detroit Pistons
NBA,gordobe01,"12,400,000 ",2012-13,2013,2012,Charlotte Bobcats
NBA,gordobe01,"13,200,000 ",2013-14,2014,2013,Charlotte Bobcats
NBA,gordobe01,"4,500,000 ",2014-15,2015,2014,Orlando Magic
NBA,gordodr01,"40,000 ",2014-15,2015,2014,Philadelphia 76ers
NBA,gordoer01,"2,623,200 ",2008-09,2009,2008,Los Angeles Clippers
NBA,gordoer01,"2,819,880 ",2009-10,2010,2009,Los Angeles Clippers
NBA,gordoer01,"3,016,680 ",2010-11,2011,2010,Los Angeles Clippers
NBA,gordoer01,"3,831,184 ",2011-12,2012,2011,New Orleans Hornets
NBA,gordoer01,"13,668,750 ",2012-13,2013,2012,New Orleans Hornets
NBA,gordoer01,"14,283,844 ",2013-14,2014,2013,New Orleans Pelicans
NBA,gordoer01,"14,898,938 ",2014-15,2015,2014,New Orleans Pelicans
NBA,gordoer01,"15,514,031 ",2015-16,2016,2015,New Orleans Pelicans
NBA,gordoer01,"12,385,364 ",2016-17,2017,2016,Houston Rockets
NBA,gordoer01,"12,943,020 ",2017-18,2018,2017,Houston Rockets
NBA,gordola01,"200,000 ",1985-86,1986,1985,Los Angeles Clippers
NBA,gortama01,"427,163 ",2007-08,2008,2007,Orlando Magic
NBA,gortama01,"711,517 ",2008-09,2009,2008,Orlando Magic
NBA,gortama01,"5,854,000 ",2009-10,2010,2009,Orlando Magic
NBA,gortama01,"6,322,320 ",2010-11,2011,2010,Phoenix Suns
NBA,gortama01,"6,790,640 ",2011-12,2012,2011,Phoenix Suns
NBA,gortama01,"7,258,960 ",2012-13,2013,2012,Phoenix Suns
NBA,gortama01,"7,727,280 ",2013-14,2014,2013,Washington Wizards
NBA,gortama01,"10,434,782 ",2014-15,2015,2014,Washington Wizards
NBA,gortama01,"11,217,391 ",2015-16,2016,2015,Washington Wizards
NBA,gortama01,"12,000,000 ",2016-17,2017,2016,Washington Wizards
NBA,gortama01,"12,782,609 ",2017-18,2018,2017,Washington Wizards
NBA,goudean01,"473,604 ",2011-12,2012,2011,Los Angeles Lakers
NBA,goudean01,"200,600 ",2015-16,2016,2015,Houston Rockets
NBA,grahagr01,"700,000 ",1993-94,1994,1993,Philadelphia 76ers
NBA,grahagr01,"910,000 ",1994-95,1995,1994,Philadelphia 76ers
NBA,grahagr01,"1,120,000 ",1995-96,1996,1995,New Jersey Nets
NBA,grahagr01,"1,330,000 ",1996-97,1997,1996,Seattle SuperSonics
NBA,grahagr01,"1,540,000 ",1997-98,1998,1997,Cleveland Cavaliers
NBA,grahajo01,"1,388,400 ",2005-06,2006,2005,Toronto Raptors
NBA,grahajo01,"1,492,440 ",2006-07,2007,2006,Toronto Raptors
NBA,grahajo01,"1,596,600 ",2007-08,2008,2007,Toronto Raptors
NBA,grahajo01,"2,449,184 ",2008-09,2009,2008,Toronto Raptors
NBA,grahajo01,"884,881 ",2009-10,2010,2009,Denver Nuggets
NBA,grahajo01,"992,680 ",2010-11,2011,2010,Cleveland Cavaliers
NBA,grahapa01,"125,000 ",1991-92,1992,1991,Atlanta Hawks
NBA,grahapa01,"500,000 ",1992-93,1993,1992,Atlanta Hawks
NBA,grahapa01,"600,000 ",1993-94,1994,1993,Atlanta Hawks
NBA,grahast01,"48,630 ",2005-06,2006,2005,Houston Rockets
NBA,grahast01,"259,204 ",2006-07,2007,2006,Portland Trail Blazers
NBA,grahast01,"770,610 ",2007-08,2008,2007,Indiana Pacers
NBA,grahast01,"826,269 ",2008-09,2009,2008,Indiana Pacers
NBA,grahast01,"884,881 ",2009-10,2010,2009,Charlotte Bobcats
NBA,grahast01,"992,680 ",2010-11,2011,2010,New Jersey Nets
NBA,grahatr01,"75,000 ",2015-16,2016,2015,Utah Jazz
NBA,grahatr01,"543,471 ",2016-17,2017,2016,Charlotte Hornets
NBA,grahatr01,"1,312,611 ",2017-18,2018,2017,Charlotte Hornets
NBA,grandji01,"115,000 ",1990-91,1991,1990,Dallas Mavericks
NBA,grandro01,"100,000 ",1988-89,1989,1988,Boston Celtics
NBA,grandro01,"15,000 ",1992-93,1993,1992,Orlando Magic
NBA,grandro01,"150,000 ",1994-95,1995,1994,New York Knicks
NBA,grandro01,"225,000 ",1995-96,1996,1995,Miami Heat
NBA,grandro01,"272,250 ",1997-98,1998,1997,New York Knicks
NBA,grangda01,"1,318,920 ",2005-06,2006,2005,Indiana Pacers
NBA,grangda01,"1,417,800 ",2006-07,2007,2006,Indiana Pacers
NBA,grangda01,"1,516,800 ",2007-08,2008,2007,Indiana Pacers
NBA,grangda01,"2,329,805 ",2008-09,2009,2008,Indiana Pacers
NBA,grangda01,"9,930,500 ",2009-10,2010,2009,Indiana Pacers
NBA,grangda01,"10,973,202 ",2010-11,2011,2010,Indiana Pacers
NBA,grangda01,"12,015,904 ",2011-12,2012,2011,Indiana Pacers
NBA,grangda01,"13,058,606 ",2012-13,2013,2012,Indiana Pacers
NBA,grangda01,"14,021,788 ",2013-14,2014,2013,Philadelphia 76ers
NBA,grangda01,"2,077,000 ",2014-15,2015,2014,Phoenix Suns
NBA,grangda01,"2,170,465 ",2015-16,2016,2015,Detroit Pistons
NBA,grantbr01,"808,000 ",1994-95,1995,1994,Sacramento Kings
NBA,grantbr01,"1,050,000 ",1995-96,1996,1995,Sacramento Kings
NBA,grantbr01,"1,293,000 ",1996-97,1997,1996,Sacramento Kings
NBA,grantbr01,"5,000,000 ",1997-98,1998,1997,Portland Trail Blazers
NBA,grantbr01,"6,000,000 ",1998-99,1999,1998,Portland Trail Blazers
NBA,grantbr01,"7,680,862 ",1999-00,2000,1999,Portland Trail Blazers
NBA,grantbr01,"8,900,000 ",2000-01,2001,2000,Miami Heat
NBA,grantbr01,"9,925,076 ",2001-02,2002,2001,Miami Heat
NBA,grantbr01,"11,027,862 ",2002-03,2003,2002,Miami Heat
NBA,grantbr01,"12,130,648 ",2003-04,2004,2003,Miami Heat
NBA,grantbr01,"13,233,434 ",2004-05,2005,2004,Los Angeles Lakers
NBA,grantbr01,"14,336,220 ",2005-06,2006,2005,Los Angeles Lakers
NBA,grantbr01,"1,670,000 ",2005-06,2006,2005,Phoenix Suns
NBA,grantbr01,"14,848,080 ",2006-07,2007,2006,Los Angeles Lakers
NBA,grantbr01,"1,938,870 ",2006-07,2007,2006,Boston Celtics
NBA,grantga01,"250,000 ",1988-89,1989,1988,Los Angeles Clippers
NBA,grantga01,"530,000 ",1990-91,1991,1990,Los Angeles Clippers
NBA,grantga01,"928,000 ",1991-92,1992,1991,Los Angeles Clippers
NBA,grantga01,"1,128,000 ",1992-93,1993,1992,Los Angeles Clippers
NBA,grantga01,"1,128,000 ",1993-94,1994,1993,Los Angeles Clippers
NBA,grantga01,"1,100,000 ",1994-95,1995,1994,Los Angeles Clippers
NBA,grantga01,"500,000 ",1995-96,1996,1995,New York Knicks
NBA,grantga01,"500,000 ",1996-97,1997,1996,Miami Heat
NBA,grantga01,"600,000 ",1997-98,1998,1997,Sacramento Kings
NBA,grantga01,"1,000,000 ",1998-99,1999,1998,Portland Trail Blazers
NBA,grantga01,"1,200,000 ",1999-00,2000,1999,Portland Trail Blazers
NBA,grantga01,"1,000,000 ",2000-01,2001,2000,Portland Trail Blazers
NBA,grantga01,"316,969 ",2000-01,2001,2000,Cleveland Cavaliers
NBA,grantgr01,"300,000 ",1990-91,1991,1990,New York Knicks
NBA,grantgr01,"270,000 ",1992-93,1993,1992,Philadelphia 76ers
NBA,grantgr01,"150,000 ",1994-95,1995,1994,Orlando Magic
NBA,grantha01,"425,000 ",1988-89,1989,1988,Washington Bullets
NBA,grantha01,"475,000 ",1990-91,1991,1990,Washington Bullets
NBA,grantha01,"450,000 ",1991-92,1992,1991,Washington Bullets
NBA,grantha01,"1,625,000 ",1992-93,1993,1992,Washington Bullets
NBA,grantha01,"2,429,000 ",1993-94,1994,1993,Portland Trail Blazers
NBA,grantha01,"2,990,000 ",1994-95,1995,1994,Portland Trail Blazers
NBA,grantha01,"3,551,000 ",1995-96,1996,1995,Portland Trail Blazers
NBA,grantha01,"4,111,000 ",1996-97,1997,1996,Washington Bullets
NBA,grantha01,"4,671,875 ",1997-98,1998,1997,Washington Wizards
NBA,grantha01,"1,000,000 ",1998-99,1999,1998,Philadelphia 76ers
NBA,grantha01,"1,200,000 ",1999-00,2000,1999,Orlando Magic
NBA,grantho01,"500,000 ",1987-88,1988,1987,Chicago Bulls
NBA,grantho01,"380,000 ",1988-89,1989,1988,Chicago Bulls
NBA,grantho01,"1,000,000 ",1990-91,1991,1990,Chicago Bulls
NBA,grantho01,"1,750,000 ",1991-92,1992,1991,Chicago Bulls
NBA,grantho01,"1,900,000 ",1992-93,1993,1992,Chicago Bulls
NBA,grantho01,"1,950,000 ",1993-94,1994,1993,Chicago Bulls
NBA,grantho01,"2,125,000 ",1994-95,1995,1994,Orlando Magic
NBA,grantho01,"2,763,000 ",1995-96,1996,1995,Orlando Magic
NBA,grantho01,"14,857,000 ",1996-97,1997,1996,Orlando Magic
NBA,grantho01,"14,285,714 ",1997-98,1998,1997,Orlando Magic
NBA,grantho01,"7,843,000 ",1998-99,1999,1998,Orlando Magic
NBA,grantho01,"5,952,381 ",1999-00,2000,1999,Seattle SuperSonics
NBA,grantho01,"6,500,000 ",2000-01,2001,2000,Los Angeles Lakers
NBA,grantho01,"2,419,580 ",2001-02,2002,2001,Orlando Magic
NBA,grantho01,"2,661,538 ",2002-03,2003,2002,Orlando Magic
NBA,grantho01,"1,070,000 ",2003-04,2004,2003,Los Angeles Lakers
NBA,grantje01,"884,879 ",2014-15,2015,2014,Philadelphia 76ers
NBA,grantje01,"845,059 ",2015-16,2016,2015,Philadelphia 76ers
NBA,grantje01,"980,431 ",2016-17,2017,2016,Oklahoma City Thunder
NBA,grantje01,"1,524,305 ",2017-18,2018,2017,Oklahoma City Thunder
NBA,grantje02,"1,572,360 ",2015-16,2016,2015,New York Knicks
NBA,grantje02,"1,643,040 ",2016-17,2017,2016,Chicago Bulls
NBA,grantje02,"1,713,840 ",2017-18,2018,2017,Chicago Bulls
NBA,grantjo01,"150,000 ",1993-94,1994,1993,Golden State Warriors
NBA,grantpa01,"785,400 ",1997-98,1998,1997,Minnesota Timberwolves
NBA,grantpa01,"903,240 ",1998-99,1999,1998,Milwaukee Bucks
NBA,grantpa01,"1,021,080 ",1999-00,2000,1999,Milwaukee Bucks
NBA,grantpa01,"350,581 ",2003-04,2004,2003,Utah Jazz
NBA,grayaa01,"427,163 ",2007-08,2008,2007,Chicago Bulls
NBA,grayaa01,"711,517 ",2008-09,2009,2008,Chicago Bulls
NBA,grayaa01,"1,000,497 ",2009-10,2010,2009,New Orleans Hornets
NBA,grayaa01,"1,028,840 ",2010-11,2011,2010,New Orleans Hornets
NBA,grayaa01,"2,500,000 ",2011-12,2012,2011,Toronto Raptors
NBA,grayaa01,"2,575,000 ",2012-13,2013,2012,Toronto Raptors
NBA,grayaa01,"2,690,875 ",2013-14,2014,2013,Toronto Raptors
NBA,grayaa01,"1,227,985 ",2014-15,2015,2014,Detroit Pistons
NBA,grayaa01,"452,059 ",2015-16,2016,2015,Detroit Pistons
NBA,grayaa01,"452,059 ",2016-17,2017,2016,Detroit Pistons
NBA,grayde01,"150,200 ",1996-97,1997,1996,Sacramento Kings
NBA,grayde01,"88,223 ",1999-00,2000,1999,Houston Rockets
NBA,grayed01,"723,840 ",1997-98,1998,1997,Atlanta Hawks
NBA,grayed01,"832,440 ",1998-99,1999,1998,Atlanta Hawks
NBA,grayed01,"941,040 ",1999-00,2000,1999,Houston Rockets
NBA,grayjo01,"101,376 ",2017-18,2018,2017,Phoenix Suns
NBA,grayst01,"143,200 ",1985-86,1986,1985,Indiana Pacers
NBA,grayst01,"200,000 ",1987-88,1988,1987,Indiana Pacers
NBA,grayst01,"250,000 ",1988-89,1989,1988,Indiana Pacers
NBA,grayst01,"520,000 ",1991-92,1992,1991,New York Knicks
NBA,graysy01,"160,000 ",1988-89,1989,1988,Miami Heat
NBA,grayeje01,"400,000 ",1988-89,1989,1988,Milwaukee Bucks
NBA,grayeje01,"605,000 ",1990-91,1991,1990,Milwaukee Bucks
NBA,grayeje01,"950,000 ",1991-92,1992,1991,Milwaukee Bucks
NBA,grayeje01,"550,000 ",1992-93,1993,1992,Golden State Warriors
NBA,grayeje01,"715,000 ",1993-94,1994,1993,Golden State Warriors
NBA,greenac01,"128,750 ",1985-86,1986,1985,Los Angeles Lakers
NBA,greenac01,"218,750 ",1987-88,1988,1987,Los Angeles Lakers
NBA,greenac01,"269,000 ",1988-89,1989,1988,Los Angeles Lakers
NBA,greenac01,"1,500,000 ",1989-90,1990,1989,Los Angeles Lakers
NBA,greenac01,"1,750,000 ",1990-91,1991,1990,Los Angeles Lakers
NBA,greenac01,"1,750,000 ",1991-92,1992,1991,Los Angeles Lakers
NBA,greenac01,"1,750,000 ",1992-93,1993,1992,Los Angeles Lakers
NBA,greenac01,"1,885,000 ",1993-94,1994,1993,Phoenix Suns
NBA,greenac01,"6,472,600 ",1994-95,1995,1994,Phoenix Suns
NBA,greenac01,"6,473,000 ",1995-96,1996,1995,Phoenix Suns
NBA,greenac01,"4,851,000 ",1996-97,1997,1996,Dallas Mavericks
NBA,greenac01,"5,095,088 ",1997-98,1998,1997,Dallas Mavericks
NBA,greenac01,"5,125,088 ",1998-99,1999,1998,Dallas Mavericks
NBA,greenac01,"1,700,000 ",1999-00,2000,1999,Los Angeles Lakers
NBA,greenac01,"2,250,000 ",2000-01,2001,2000,Miami Heat
NBA,greenda02,"457,588 ",2009-10,2010,2009,Cleveland Cavaliers
NBA,greenda02,"94,154 ",2010-11,2011,2010,San Antonio Spurs
NBA,greenda02,"854,389 ",2011-12,2012,2011,San Antonio Spurs
NBA,greenda02,"3,500,000 ",2012-13,2013,2012,San Antonio Spurs
NBA,greenda02,"3,762,500 ",2013-14,2014,2013,San Antonio Spurs
NBA,greenda02,"4,025,000 ",2014-15,2015,2014,San Antonio Spurs
NBA,greenda02,"10,000,000 ",2015-16,2016,2015,San Antonio Spurs
NBA,greenda02,"10,000,000 ",2016-17,2017,2016,San Antonio Spurs
NBA,greenda02,"10,000,000 ",2017-18,2018,2017,San Antonio Spurs
NBA,greende01,"398,762 ",2005-06,2006,2005,Los Angeles Lakers
NBA,greendr01,"850,000 ",2012-13,2013,2012,Golden State Warriors
NBA,greendr01,"875,500 ",2013-14,2014,2013,Golden State Warriors
NBA,greendr01,"915,243 ",2014-15,2015,2014,Golden State Warriors
NBA,greendr01,"14,300,000 ",2015-16,2016,2015,Golden State Warriors
NBA,greendr01,"15,330,435 ",2016-17,2017,2016,Golden State Warriors
NBA,greendr01,"16,400,000 ",2017-18,2018,2017,Golden State Warriors
NBA,greener01,"507,336 ",2014-15,2015,2014,Denver Nuggets
NBA,greener01,"100,000 ",2015-16,2016,2015,Denver Nuggets
NBA,greener01,"99,418 ",2015-16,2016,2015,Utah Jazz
NBA,greenge01,"1,253,040 ",2005-06,2006,2005,Boston Celtics
NBA,greenge01,"1,347,000 ",2006-07,2007,2006,Boston Celtics
NBA,greenge01,"1,440,960 ",2007-08,2008,2007,Houston Rockets
NBA,greenge01,"854,957 ",2008-09,2009,2008,Dallas Mavericks
NBA,greenge01,"443,181 ",2011-12,2012,2011,New Jersey Nets
NBA,greenge01,"73,818 ",2011-12,2012,2011,Los Angeles Lakers
NBA,greenge01,"3,500,000 ",2012-13,2013,2012,Indiana Pacers
NBA,greenge01,"3,500,000 ",2013-14,2014,2013,Phoenix Suns
NBA,greenge01,"3,500,000 ",2014-15,2015,2014,Phoenix Suns
NBA,greenge01,"1,356,000 ",2015-16,2016,2015,Miami Heat
NBA,greenge01,"1,410,598 ",2016-17,2017,2016,Boston Celtics
NBA,greenge01,"872,854 ",2017-18,2018,2017,Houston Rockets
NBA,greenja01,"59,686 ",2014-15,2015,2014,Memphis Grizzlies
NBA,greenja01,"845,059 ",2015-16,2016,2015,Memphis Grizzlies
NBA,greenja01,"980,431 ",2016-17,2017,2016,Memphis Grizzlies
NBA,greenja01,"8,533,333 ",2017-18,2018,2017,Memphis Grizzlies
NBA,greenje02,"3,058,200 ",2007-08,2008,2007,Seattle SuperSonics
NBA,greenje02,"3,287,640 ",2008-09,2009,2008,Oklahoma City Thunder
NBA,greenje02,"3,516,960 ",2009-10,2010,2009,Oklahoma City Thunder
NBA,greenje02,"4,455,988 ",2010-11,2011,2010,Boston Celtics
NBA,greenje02,"8,385,000 ",2012-13,2013,2012,Boston Celtics
NBA,greenje02,"8,965,000 ",2013-14,2014,2013,Boston Celtics
NBA,greenje02,"9,445,000 ",2014-15,2015,2014,Memphis Grizzlies
NBA,greenje02,"9,200,000 ",2015-16,2016,2015,Los Angeles Clippers
NBA,greenje02,"15,000,000 ",2016-17,2017,2016,Orlando Magic
NBA,greenje02,"2,116,955 ",2017-18,2018,2017,Cleveland Cavaliers
NBA,greenke02,"245,633 ",1985-86,1986,1985,Washington Bullets
NBA,greenli01,"140,000 ",1992-93,1993,1992,Orlando Magic
NBA,greenli01,"250,000 ",1993-94,1994,1993,Orlando Magic
NBA,greenli01,"247,500 ",1996-97,1997,1996,Detroit Pistons
NBA,greenri01,"255,000 ",1984-85,1985,1984,Utah Jazz
NBA,greenri01,"250,000 ",1985-86,1986,1985,Utah Jazz
NBA,greenri01,"312,000 ",1987-88,1988,1987,Utah Jazz
NBA,greenri01,"300,000 ",1988-89,1989,1988,Charlotte Hornets
NBA,greenri01,"120,000 ",1990-91,1991,1990,Philadelphia 76ers
NBA,greenri01,"315,000 ",1991-92,1992,1991,Boston Celtics
NBA,greenri01,"130,000 ",1991-92,1992,1991,Philadelphia 76ers
NBA,greense01,"130,000 ",1991-92,1992,1991,Indiana Pacers
NBA,greense01,"355,000 ",1992-93,1993,1992,Indiana Pacers
